,sender,out_degree,in_degree,tot_transactions,total_amount,max_amount,min_amount,type_of_address
215,0x8705ccfd8a6df3785217c307cbebf9b793310b94,372,13,123972,4.757890560349376e+20,4.750580840332119e+20,0.0,normal
216,0xabd5ee47a66cacd27941d54be593f5c846017965,1618,36,119803,2.22578535103e+19,2.5e+17,0.0,normal
217,0xfd5d2198a7ce23153770c0209c4009b799c11339,8839,6020,101907,8.671311401708615e+21,5e+20,0.0,normal
218,0x6b71dcaa3fb9a4901491b748074a314dad9e980b,22979,114044,288124,1.7933570762974223e+23,3.499995e+21,0.0,normal
219,0xd4dcd2459bb78d7a645aa7e196857d421b10d93f,37567,12813,132351,9.931750536716994e+23,4.199467398629e+22,0.0,normal
220,0xa12431d0b9db640034b0cdfceef9cce161e62be4,791,739557,198727,6.507094596714e+24,2e+22,0.0,normal
221,0x2a038e100f8b85df21e4d44121bdbfe0c288a869,7,7,209957,0.0,0.0,0.0,normal
222,0xfd54078badd5653571726c3370afb127351a6f26,1208075,24,2479522,1.7632777149314085e+22,2.03e+20,0.0,normal
223,0xe89943ec20d856f064a87349a00ef6ab00aed042,104744,17026,226688,1.4077635900139598e+24,3.59148516152e+21,0.0,normal
224,0x97122ddca38c29b7653d52b07998d06a7128fa0b,188974,69971,389786,9.490755030419579e+24,5.419318487788803e+21,0.0,normal
225,0x001182890a094820eb9d4401693ba0b9554f0f66,21,6,102851,7.128636696805418e+20,7.1e+19,0.0,normal
226,0x8129b737912e17212c8693b781928f5d0303390a,7,9,440849,0.0,0.0,0.0,normal
227,0x49b21bdfa30333858956342f4028ce72e37eb851,57900,25,928103,5.874300370524218e+23,5e+21,0.0,normal
228,0x6fc48de8f167456b7aa27dd4ecfabba329ea623d,76525,8140,185282,4.207185582021005e+24,2.23458290025283e+22,100000000000000.0,normal
229,0x4ef377462b03b650d52140c482394a6703d0d338,220,41,100948,9.031369214527942e+23,1.5e+21,0.0,normal
230,0xfa4b5be3f2f84f56703c42eb22142744e95a2c58,180,31,209180,9.239773856408789e+20,2.92344e+20,0.0,normal
231,0x797dbfab26308010199f0b18c97c1c554dd119f9,32095,14317,153948,1.4575557773111309e+23,1.7859291837495e+20,1976250000000000.0,normal
232,0x4d8a4aa1f304f9632cf3877473445d85c577fe5d,12,2,114817,1.148458e+20,5.62931e+19,0.0,normal
233,0xe6d23596d903f4b8c526c5b5b1d32e26f1488999,5,11,202793,6.825455944934586e+18,3.4410175901864617e+18,0.0,normal
234,0xa145ac099e3d2e9781c9c848249e2e6b256b030d,36012,85941,133175,2.5425814508393655e+22,1.2e+21,0.0,normal
235,0x6952b0ff1797e2419e13118bb69eae62920558b8,3,10,163162,5.8039e+19,5.7e+19,0.0,normal
236,0x2a91d154cdcdf08a553017afdcdea398c8b706a6,4,5,150763,3.01404e+18,2.841749e+18,0.0,normal
237,0x6eff3372fa352b239bb24ff91b423a572347000d,10170,87826,143081,8.990788576311479e+22,3.8e+21,0.0,normal
238,0x2fa96250cf4eafe165ed7cd3f05e32a99e271566,48,400,119580,2.637309900527608e+22,4.36e+20,0.0,normal
239,0xa69833b9fda816f1bfc79517e7932e64708df0dd,144,9,105842,3.2264068867070244e+22,5.55e+21,0.0,normal
240,0x448166a91e7bc50d0ac720c2fbed29e0963f5af8,5,5,107696,4.000002167254015e+18,3e+18,19334117.0,normal
241,0x2f634a25a95fc7e319ed46e29eaacc46eb23e6bb,3,5,115260,0.0,0.0,0.0,normal
242,0x8c4b7870fc7dff2cb1e854858533ceddaf3eebf4,98621,18,439188,0.0,0.0,0.0,normal
243,0xf809e07870dca762b9536d61a4fbef1a17178092,12,6,353996,2.409286450530189e+21,3.65e+20,0.0,normal
244,0x8c8d7c46219d9205f056f28fee5950ad564d7465,353343,5796,1295664,8.871653703637569e+22,9.1e+19,0.0,normal
245,0xa299c04eb002e667bcb6c0d38a024eb5022a5e1a,37633,17670,222210,4.456722094779878e+21,8.810136940862102e+19,0.0,normal
246,0x45300136662dd4e58fc0df61e6290dffd992b785,128248,746541,215942,1.2609547619110835e+24,3e+21,541900000000000.0,normal
247,0x501698a6f6f762c79e4d28e3815c135e3f9af996,124,19,415539,0.0,0.0,0.0,normal
248,0xbcba9dba89a4778c8e717ded5fd91b4f11c529ca,17196,22856,113018,8.39995278209635e+21,2e+19,0.0,normal
249,0x4c34ae54dc716808e94af3d1d638b8ea3a23fa9b,69477,80789,111769,1.1426596048328435e+24,3.656e+21,0.0,normal
250,0x18d2295f44abdb765c9c11d934a8dbdf54dee586,262,12,182446,1.8585234455902855e+19,3e+18,0.0,normal
251,0xdbfea8d5822141c13f92caa06eb94d0f3d67c243,312,15,138600,1.615e+19,6.15e+18,0.0,normal
252,0xd8aa8f3be2fb0c790d3579dcf68a04701c1e33db,221,6,376995,1.5794e+20,1.5594e+20,0.0,normal
253,0xd2c82f2e5fa236e114a81173e375a73664610998,42,104,2504798,2.7e+19,2.7e+19,0.0,normal
254,0x1273b354d900f7efe14063cdb5e1e1e6e8e8654c,4,5,125371,1.3384738176377416e+19,7e+18,0.0,normal
255,0x1f8f16a29251fa399d89e1005e3f95427bf5b1de,213251,26,614829,1.7998230142766636e+21,1e+18,36531.0,normal
256,0xb89eb49bc337d2bfaee360ec63ad606b6788ceb2,5098,22,274521,3.032070422053831e+21,7e+19,0.0,normal
257,0x5c985e89dde482efe97ea9f1950ad149eb73829b,198,44,422284,5.300089397052055e+22,1.551e+21,0.0,normal
258,0x5050f69a9786f081509234f1a7f4684b5e5b76c9,3,27,487935,4.5e+20,4.5e+20,0.0,normal
259,0x61317c73d0225b2e37140fb9664d607b450613c6,257,11,119604,0.0,0.0,0.0,normal
260,0xe75ed6f453c602bd696ce27af11565edc9b46b0d,23,16,136915,1.5473209203454244e+20,2e+19,0.0,normal
261,0x56de1961fda5454e6f8e6d0e3124ff648fd69400,65273,71,120511,5.060062756303e+22,2.2e+20,0.0,normal
262,0xf7793d27a1b76cdf14db7c83e82c772cf7c92910,36616,21903,122363,7.0060109283042e+23,4.5e+21,0.0,normal
263,0x9e3ef83728a399d6f5f757e3fa04f4850bbfb5f0,16238,22,152562,8.755633610800029e+22,1.6021008409028398e+20,0.0,normal
264,0xa7efae728d2936e78bda97dc267687568dd593f3,1517092,699898,2411619,3.497360852999499e+25,1e+23,0.0,normal
265,0x60b86af869f23aeb552fb7f3cabd11b829f6ab2f,4,6,235572,455462045473.0,16776972.0,0.0,normal
266,0x1671a3e4a2519a653e66e827ef6eae690ee86729,131,125,117205,2.605064497887681e+24,1.19946118102015e+23,0.0,normal
267,0x6d1b8ee3d1b5834dde3ae8ba6d7a587ae6d14dc3,63,8,250200,1.48e+19,8e+18,0.0,normal
268,0x9ab2a7af33d50738caf23e9283e584d954dfb287,86,10,305657,2.241566167097034e+19,1.241566167097034e+19,0.0,normal
269,0xfd2d91100c786fcb1f3e8103ca1880a869828b1f,6,6,234363,5.128684259788734e+19,3.99996514e+19,0.0,normal
270,0x9b2dfb8862e3f398b73206c879a1f38136f22908,10,11,125826,1.52e+19,5e+18,0.0,normal
271,0x137ad9c4777e1d36e4b605e745e8f37b2b62e9c5,80726,45385,105029,4.6254376303984053e+24,1.7e+23,0.0,normal
272,0x698103f9e5e97fd3f069cad52762363e9fd80a4b,942,3698,133631,7.652587752966e+22,5e+20,0.0,normal
273,0xf1300cc9c2cf347f7902742fec4df9dba952fd7b,127821,2,250877,3.061767881821598e+20,4.13993668e+17,5901328484205.0,normal
274,0xca74f404e0c7bfa35b13b511097df966d5a65597,1483,31,158142,5.157181392956024e+22,2e+20,0.0,normal
275,0x00192fb10df37c9fb26829eb2cc623cd1bf599e8,226949,53,4645710,5.223079600621361e+23,7.016715995419973e+20,5000000000.0,normal
276,0xc8f53fae35468100df31901e939d8ff80b667166,105,6,219242,3.43406757596878e+18,3.43406757596878e+18,0.0,normal
277,0xb6b7cc8c20a25d886f3feff988d15d267f71ac7c,8,5,108531,7.12824533198658e+20,6.7e+19,0.0,normal
278,0x58edf78281334335effa23101bbe3371b6a36a51,585,9,420365,5.546222e+20,5e+20,0.0,normal
279,0x000002cba8dfb0a86a47a415592835e17fac080a,14,8,415741,1.103175474386668e+20,8e+19,0.0,normal
280,0x8f22f2063d253846b53609231ed80fa571bc0c8f,298951,104,544993,2.0401642624073066e+24,2.0568694911157603e+22,0.0,normal
281,0xd108fd0e8c8e71552a167e7a44ff1d345d233ba6,224559,53,746549,8.989417703786817e+22,5.999688221474481e+19,0.0,normal
282,0x3562180719b5ee31217552dd1a00018cc388b0a7,4,3,125983,1.2407437435443038e+19,8.907437435443038e+18,0.0,normal
283,0x32b56fc48684fa085df8c4cd2feaafc25c304db9,112,8,127550,6.257270380386414e+18,6.257270380386414e+18,0.0,normal
284,0xb23360ccdd9ed1b15d45e5d3824bb409c8d7c460,241039,355,1164263,9.578178502566e+22,2.69261992188e+21,0.0,normal
285,0x26bce6ecb5b10138e4bf14ac0ffcc8727fef3b2e,4,7,235448,493381729462.0,16776707.0,0.0,normal
286,0x35f61dfb08ada13eba64bf156b80df3d5b3a738d,1833,39,119187,1.6075924156849448e+23,1.27e+20,472936197.0,normal
287,0x8e8f818d3371f797a2db7edb32803607c8b3c6a9,6,4,415153,2.56657265964055e+18,2e+18,0.0,normal
288,0xc6821958f8d73ad0819502c35e383db8d3077ea2,28,23,164482,2.5e+18,1e+18,0.0,normal
289,0x96fc4553a00c117c5b0bed950dd625d1c16dc894,98242,151862,185487,1.901015855157583e+24,1.4999999349e+22,0.0,normal
290,0xeeaa8d2d1dc695a9c696a9713487aaf58174a574,59642,25551,101628,5.399938777715315e+20,7.342094430058855e+18,87540000.0,normal
291,0xa2aa74d8542a917a51601f0105e03febbde52eed,2,5,179030,0.0,0.0,0.0,normal
292,0x1ad91ee08f21be3de0ba2ba6918e714da6b45836,252028,45,3460174,8.417025393993916e+23,3.6e+21,1000000000000000.0,normal
293,0x44609982b2e83ca5c348bba453bfa8363e8a2c22,65683,3354,136650,2.1237648090564877e+21,3.5e+19,0.0,normal
294,0x51971c86b04516062c1e708cdc048cb04fbe959f,107121,10417,262473,2.0963899533545336e+23,7.80238315991623e+21,0.0,normal
295,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,4892847,963025,9133394,1.5370725395980423e+25,2.0277439777927e+23,0.0,likely anomaly
296,0x76043f4d08e2f3f2da6be61f43b637dd7eabf586,18,10,392047,8.155110242386495e+19,2.5e+19,0.0,normal
297,0x808b4da0be6c9512e948521452227efc619bea52,22,23,1457259,1.5e+20,1.49e+20,0.0,normal
298,0xb685d0daea607fe75e02c1a7679261eac661b9bc,72564,10,428767,7.327567711051181e+21,6.584132778871239e+19,0.0,normal
299,0x88dcdd4a0a58b7e2208805d547043c37dca2b6dc,112429,43,297059,1.1990774425479362e+23,4.97502e+19,0.0,normal
300,0x87c574fb2df0eaa2daf5fc4a8a16dd3ce39011b1,7221,1321,169368,2.166691855647076e+22,8.79849578527252e+20,0.0,normal
301,0xabbabb17965310949842323f06eede92fd787d0d,40,17,169052,4.509202730896463e+19,1.6592027308964622e+19,0.0,normal
302,0xff6d62bc882c2fca5af5cbfe1e6c10b97ba251a4,55,10,159048,6.002870264418873e+20,1.2823678194015778e+20,0.0,normal
303,0x8fd00f170fdf3772c5ebdcd90bf257316c69ba45,145926,41,3931635,3.709115794628606e+24,4.752326597069729e+21,0.0,normal
304,0x3e9afaa4a062a49d64b8ab057b3cb51892e17ecb,23436,14093,182966,2.0425047131864315e+23,4.50029e+21,0.0,normal
305,0x1151314c646ce4e0efd76d1af4760ae66a9fe30f,142761,19,391299,4.807263205042082e+25,5.5e+23,0.0,normal
306,0x6924a03bb710eaf199ab6ac9f2bb148215ae9b5d,76,2047,305306,4.531133618e+23,2.3187944e+21,0.0,normal
307,0xa9c7d31bb1879bff8be25ead2f59b310a52b7c5a,73476,5838,147524,4.638843903966514e+23,3.341749127909172e+22,0.0,normal
308,0x23254ce68c8d202d05e4985caa22506be8a8a4ce,3410,15,101198,3.29613016618e+19,5e+18,0.0,normal
309,0xec78b484a28a73f4f1cff23b9cd31aa12c1d9b4e,5,6,175263,5.91693252962894e+21,5.9148e+21,0.0,normal
310,0x839d4641f97153b0ff26ab837860c479e2bd0242,1171,6,113232,4.190271918467733e+22,4.021075183e+19,0.0,normal
311,0x7371f0a8797227eef1278279d31e4f84db17493a,17380,11569,146352,3.386533694000861e+22,1.5e+20,0.0,normal
312,0xe7e6c88ad1bab6508a251b7995f44fb1c5e3dcf7,180371,15,907541,1.60705963812914e+23,3.4361080797e+19,1191760000000000.0,normal
313,0xaf8ae6955d07776ab690e565ba6fbc79b8de3a5d,84,29,271363,3.028654661861408e+23,1.7325202753754827e+21,0.0,normal
314,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,47445,808,1274147,1.6513723451261037e+23,6.890174738301772e+20,1.0,normal
315,0xa5a3903fc3698c241b1385df4f80a5c665f47404,32654,5120,160484,5.9907972607848655e+22,1e+21,0.0,normal
316,0x1fd5daa9bb707afb8a3197def72005757f8d1e36,21,11,130168,1.3e+19,1.3e+19,0.0,normal
317,0x01c3a1a6890a146ac187a019f9863b3ab2bff91e,1,4,118338,0.0,0.0,0.0,normal
318,0x1c727a55ea3c11b0ab7d3a361fe0f3c47ce6de5d,187081,26164,773930,1.4157165320843173e+23,6.5e+21,0.0,normal
319,0xcc29be4ca92d4ecc43c8451fba94c200b83991f6,276,11,124328,3.75e+19,3.749e+19,0.0,normal
320,0x503828976d22510aad0201ac7ec88293211d23da,744213,191055,2521621,1.9227317672331364e+24,1.758098538305e+22,0.0,normal
321,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,438872,254,18384838,4.899529859949345e+24,1e+21,0.0,normal
322,0x3b0bc51ab9de1e5b7b6e34e5b960285805c41736,220064,74,351327,6.88733173874979e+23,1e+21,0.0,normal
323,0x0536806df512d6cdde913cf95c9886f65b1d3462,12020,3,125287,8.68809891752025e+18,8.63279059055872e+18,0.0,normal
324,0x708396f17127c42383e3b9014072679b2f60b82f,441801,119,1239178,3.8376067836560423e+24,3.114082731420209e+22,0.0,normal
325,0xd39c072573581b8224755bc8d7cf0bfcecadf823,73574,14483,196067,3.575436333780837e+23,5e+21,0.0,normal
326,0xc08fb884576cc89957e9058ef11587c468c2952f,15,2,103639,0.0,0.0,0.0,normal
327,0xc6bed363b30df7f35b601a5547fe56cd31ec63da,3463,4,256285,9.665554228761082e+18,2.7012606962982212e+16,0.0,normal
328,0x05cdb1526f6e224e02919a4c018d9784ea25eb3d,33546,6286,187449,2.3062936363931605e+23,2.438018452461467e+21,0.0,normal
329,0x787b8840100d9baadd7463f4a73b5ba73b00c6ca,80909,78590,448081,1.2591673554831291e+23,2e+21,0.0,normal
330,0xd2a51b9fb597436645227b136fd7af27fe30839f,18922,9,100142,3.1465119786e+20,1.225154e+19,0.0,normal
331,0x7158ce25c928a2747fda6ccf50f9496dca4d47ce,1639,975,179957,3.655408606369818e+22,6.4e+21,0.0,normal
332,0x2abf9f753d0af02cca358f98d633bad81cc555ed,124,6,175249,0.0,0.0,0.0,normal
333,0x87bf62ec62f872a4c74b1a39bb143702c5364785,27,7,132358,3.624424192004969e+19,3.614424192004969e+19,0.0,normal
334,0x60f9e80d0d40b2958ac39006635de782096866c3,64318,56,118217,4.881664581865e+22,4.94145e+20,0.0,normal
335,0x236f9f97e0e62388479bf9e5ba4889e46b0273c3,175022,55680,665523,4.3830003522853135e+24,2e+22,0.0,normal
336,0xab97925eb84fe0260779f58b7cb08d77dcb1ee2b,652178,10,1337746,6.777951229055353e+22,6.06e+17,1500000000000000.0,normal
337,0xb976d01275b809333e3efd76d1d31fe9264466d0,310,5,136331,0.0,0.0,0.0,normal
338,0x3b7b918f138f558a311757eb4a249536424ac873,3,2,114373,2.4693280940257905e+18,2.4693280940257905e+18,0.0,normal
339,0xdec815281519f6cb080090317e0ba3e446fafe43,112533,10,148519,1.11101915873e+21,1.26e+18,0.0,normal
340,0x6a5afcdf8385cebdfd75678f8731e077d2523d9c,89,11,165793,1.7100847174256044e+20,5e+19,0.0,normal
341,0x998497ffc64240d6a70c38e544521d09dcd23293,82,1341,262038,1.523427727047987e+23,4e+20,0.0,normal
342,0x16905697103cd4ad6a22193b242941b62f660bbc,20174,1319,164239,2.9731863019523e+23,1.5e+21,0.0,normal
343,0x29d5527caa78f1946a409fa6acaf14a0a4a0274b,243412,14147,754993,1.0319813563223939e+24,4.065e+21,0.0,normal
344,0x8517a89b9c47a5631098b37587560262494f5c43,21,3,130072,2.614179225403583e+21,5e+19,0.0,normal
345,0xb02c6c40a798184d5e012fbb1dc698977671f8fc,10,4,153004,0.0,0.0,0.0,normal
346,0xc1b634853cb333d3ad8663715b08f41a3aec47cc,1,5,619299,0.0,0.0,0.0,normal
347,0x848d47d6a68fc0ce61e234257fa7024c59d331dc,141,38,163424,1.937697150072081e+23,9.6797991856e+19,0.0,normal
348,0x4069e799da927c06b430e247b2ee16c03e8b837d,10640,3,165276,2.801922353010374e+22,7.19081866728669e+19,407380429129000.0,normal
349,0x75e7f640bf6968b6f32c47a3cd82c3c2c9dcae68,133761,42358,252585,9.368544943506538e+23,2.3519828882894208e+22,0.0,normal
350,0x974caa59e49682cda0ad2bbe82983419a2ecc400,435777,371266,3001543,2.2942391263588797e+24,1.8389240000000001e+22,0.0,normal
351,0xe052113bd7d7700d623414a0a4585bcae754e9d5,5061,402,222846,2.4070385863986895e+20,8.3e+19,0.0,normal
352,0xab8ba3d221f571002b103277f3b783a72971cbb9,8,146130,136346,2.59481170121e+19,2.57381170121e+19,0.0,normal
353,0xa7a7899d944fe658c4b0a1803bab2f490bd3849e,8,26,5818097,6.865562688542686e+19,5.6975012318986535e+19,0.0,normal
354,0xd06cd3d829e67ad3455d5035b071813625b0de6b,6416,2,109371,3.311795715097399e+19,1.557e+16,90000.0,normal
355,0xae45a8240147e6179ec7c9f92c5a18f9a97b3fca,1026527,25,2915547,8.840792554522788e+21,8.579254234297327e+17,804958.0,normal
356,0x354e9fa5c6ee7e6092158a8c1b203ccac932d66d,113470,5,179174,1.0406627772282217e+21,8e+18,23116996452.0,normal
357,0xc4c162e5e2475675cf07f4c851659d0f4266c224,20,6,102654,1.0427981688846986e+20,1e+19,0.0,normal
358,0x689c56aef474df92d44a1b70850f808488f9769c,35241,515950,100377,3.2970252744466476e+24,4e+22,0.0,normal
359,0x3c16183c1c0e28f1a0cb9f8ee4b21d0db208ca46,176617,15,876647,1.59720652072274e+23,3e+19,1005581000000000.0,normal
360,0xd551234ae421e3bcba99a0da6d736074f22192ff,1470410,371,4973908,3.1596942597909305e+25,3.12065081014687e+22,0.0,normal
361,0xd34da389374caad1a048fbdc4569aae33fd5a375,32294,23,1150417,2.8267569270504453e+23,6.2434e+22,1.000029e+16,normal
362,0x1c3d2d14cb40ee63ba3c56128946a1bac98344c5,1674,8710,440054,1.0744959820965626e+24,1.4276516659797e+21,0.0,normal
363,0xf24c621e5108607f4ec60e9c4f91719a76c7b3c9,63557,2,286648,2000000000000000.0,1000000000000000.0,0.0,normal
364,0x97b9d2102a9a65a26e1ee82d59e42d1b73b68689,260740,39668,587854,2.96576553394493e+23,7.935228445402645e+21,0.0,normal
365,0xf60c2ea62edbfe808163751dd0d8693dcb30019c,491630,276141,2081292,2.7192670288992e+24,6.607045206556e+22,0.0,normal
366,0x0f901bb0199efc9ec59f3c885a44f3998f81a74b,11,26,270830,4.921440804021969e+18,2e+18,0.0,normal
367,0x6d27d82d7d6f0ae00ba6cdfe53aa9d0097952222,7,6,147066,1.2275761782092605e+19,7.3e+18,0.0,normal
368,0xfe92a3cf1843b5ec7ccf27b2ae753fac1289fa9d,53332,24,532342,6.3584751955349116e+22,2.76615486928e+21,2596000000000000.0,normal
369,0x4b729cf402cfcffd057e254924b32241aedc1795,83471,45829,128658,9.750373026217509e+23,1e+22,0.0,normal
370,0x0113a6b755fbad36b4249fd63002e2035e401143,186351,11,217999,1.283545905196945e+20,5.170494791665386e+16,0.0,normal
371,0x58b704065b7aff3ed351052f8560019e05925023,48004,14689,416797,1.0534856140671923e+23,1.07259100278e+21,0.0,normal
372,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,87538,2912,278095,9.2951507304192e+23,7e+21,0.0,normal
373,0xdaf10e9794b83c02bc5484200e9b97b66f19fa58,2,6,208751,0.0,0.0,0.0,normal
374,0xd8e15c71964b05ffa0884c9fa21e19f7a3c6449d,17467,69,106996,2.525737717097194e+23,1.999984e+21,0.0,normal
375,0x1c60faf0c9db419d85dc4a1280d6266e34214c9a,6,5,166668,9.76213062383044e+18,4.76213062383044e+18,0.0,normal
376,0x6767526a362ec6c6b1df185478e4f01506b73ff3,182,65,155822,8.160128563699803e+23,5.138671111e+21,0.0,normal
377,0x09798a41c2332f7620f700182228add8e6a678e0,14778,6,336754,3.363491621613638e+20,1e+19,0.0,normal
378,0xb287a379e6caca6732e50b88d23c290aa990a892,52207,48228,249010,5.6593903325448e+23,5e+21,0.0,normal
379,0x1f487a4435f3b730d742aa4b6ef8c9e0a6b9a027,6,1,299634,3.21849276642992e+18,3.21849276642992e+18,0.0,normal
380,0x51836a753e344257b361519e948ffcaf5fb8d521,202467,33116,439204,1.5114982120487392e+24,1.325307741e+22,0.0,normal
381,0x6046945c5b5ef5933b8e73a98a6ad7bf3e031df7,4,9,238771,475243418493.0,16776704.0,0.0,normal
382,0xb9ee1e551f538a464e8f8c41e9904498505b49b0,117196,116981,423386,1.7306245833957502e+24,3.541712172594555e+22,0.0,normal
383,0x2790d16bfbea6676605a43a922505943371dbcc5,10700,8,108957,3.855546074942741e+22,7.2996e+19,0.0,normal
384,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,1178755,344338,2939854,3.5849027908342754e+25,2.0286883982439e+23,0.0,normal
385,0x563b377a956c80d77a7c613a9343699ad6123911,229383,49,373238,7.653938761222277e+23,9.999995799999999e+20,0.0,normal
386,0x416299aade6443e6f6e8ab67126e65a7f606eef5,670336,690,1272600,1.21987109388331e+24,1.59038e+22,100000000000000.0,normal
387,0x260ee8f2b0c167e0cd6119b2df923fd061dc1093,30818,22388,125100,6.407900633546218e+22,6.03e+20,0.0,normal
388,0x0eb2177f9bff55a8df857f08b73724d52a7d92ba,71,19,148780,4.7169200380604695e+19,1e+19,0.0,normal
389,0x42215ace06db4e2b7001d082bff0420c661ecbbb,27534,517,179693,2.049919364915409e+22,1.5e+21,0.0,normal
390,0x6aceab8ffac7929aa44ffcdb435ed0a3c1b7c179,1,7,476698,0.0,0.0,0.0,normal
391,0x29fe6c66097f7972d8e47c4f691576327fcf9a12,3,6,122962,8.31262e+20,9.415e+19,0.0,normal
392,0x5159748551e2db3328324e381be80d49f680c63b,41322,12074,203401,3.5313531837379617e+22,4.7437289014e+20,0.0,normal
393,0x1edb9539d67b0ceb929ae1f334a6c24499ae9cb9,84,30,249626,2.032e+19,1e+19,0.0,normal
394,0xb2930b35844a230f00e51431acae96fe543a0347,100665,43,2025016,2.1548626132299324e+24,2.17166307157e+22,0.0,normal
395,0x17528a9314b090a13a97b4f167d7d525625c398d,43,11,114684,2.706192997922071e+19,6.458162091070989e+18,0.0,normal
396,0xd24400ae8bfebb18ca49be86258a3c749cf46853,673594,4291,4522066,7.077704004470861e+25,6.1110201445604e+23,0.0,likely anomaly
397,0x1a8ed0d3ad42c9019cc141aace7e5fb6e576b917,7,3,168831,2.50717001075625e+19,1.70717001075625e+19,0.0,normal
398,0x33de12b5cf336692c6b7cfd3aaf779425067f21c,54986,1059,106314,3.180836932628652e+24,1.6592924322232403e+22,0.0,normal
399,0x4261cdfea93118677c04f880380d9b86b79c9b6a,19031,19058,168962,1.27764004e+20,1e+18,0.0,normal
400,0x11817afb29279703c5679959417015328ca6a0d1,109597,120188,196096,2.44550714597038e+24,1.45846465038e+21,0.0,normal
401,0xbf5ae133b9a0fc1a07952a7df2afa21f7f69ef58,1143,40,253833,5.4801647865047185e+22,3.74e+20,0.0,normal
402,0x37d514c98fae67a7b9e962300e60bc0ee14b3524,156421,2,168853,3.269317338083174e+20,6e+18,0.0,normal
403,0xeed16856d551569d134530ee3967ec79995e2051,229590,64,373592,7.727007834714919e+23,9.999995799999999e+20,0.0,normal
404,0x0d6b5a54f940bf3d52e438cab785981aaefdf40c,52334,38554,140870,1.733428353698435e+23,1e+21,0.0,normal
405,0xadb2b42f6bd96f5c65920b9ac88619dce4166f94,2490,448,1768146,1.0774220911549828e+23,2.1e+22,0.0,normal
406,0x876eabf441b2ee5b5b0554fd502a8e0600950cfa,365046,248328,1300052,7.890360276425416e+25,5.9445380448e+23,0.0,normal
407,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,2725348,936,9506249,1.834408026130197e+25,4.856257904e+22,0.0,normal
408,0x6a9dec02a37f08a7420186c8d273221fd462f7e8,64,17,263248,7.28e+18,5e+18,0.0,normal
409,0xb8ba36e591facee901ffd3d5d82df491551ad7ef,60194,26686,258526,3.7763984691729475e+23,2.62205586e+21,0.0,normal
410,0x315d2ee4fccda0def532ef4108ff57204f8d9eba,320,21,306540,7.209321637125756e+20,4.891963801943892e+18,0.0,normal
411,0xe3031c1bfaa7825813c562cbdcc69d96fcad2087,122880,22176,402933,2.8070350606331606e+24,2e+22,0.0,normal
412,0xfa2f91036f25f3dcc1c76a449e5fb2b26f96a4c7,3,2,137407,3.4975e+18,2.5e+18,0.0,normal
413,0x3a723e58c4808dde4591543282adc7d6b378715b,101944,38014,180735,2.2593061377947547e+23,2.160538065e+22,0.0,normal
414,0x8babf0ba311aab914c00e8fda7e8558a8b66de5d,559,920,617214,1.53392494764e+20,2.8955725e+19,0.0,normal
415,0xdba15b29149699b96404ccd342f380464dcb9150,585,3,110200,1.05889830307837e+21,1.24e+19,0.0,normal
416,0x24c654f6b143dc5cae3c02fbb527ca63aa555dbc,100025,4,186779,1.6626358e+21,9.368969e+19,0.0,normal
417,0x6ece61d29b90642941c41240da924690da145696,7,3,173518,2.496e+19,1.696e+19,0.0,normal
418,0x97e12bd75bdee72d4975d6df410d2d145b3d8457,81051,34915,197154,1.2244493256460586e+23,3.3e+21,0.0,normal
419,0xf687bfa503376e088c6032cd277eebdf19af4c7d,64,17,193658,1.843133293718631e+18,1.841133293718631e+18,0.0,normal
420,0x3d55ccb2a943d88d39dd2e62daf767c69fd0179f,2,12,242240,0.0,0.0,0.0,normal
421,0x915d7915f2b469bb654a7d903a5d4417cb8ea7df,114617,38382,353495,2.3661105560498218e+24,2.9755664339092e+22,0.0,normal
422,0x292f04a44506c2fd49bac032e1ca148c35a478c8,80641,141381,475289,2.4167460666855075e+23,2.49962e+21,0.0,normal
423,0x0cac3d1a887206e0f6169222c4504301a8b4b993,4,11,252942,511591904193.0,16776460.0,0.0,normal
424,0x28ffe35688ffffd0659aee2e34778b0ae4e193ad,190602,247035,258353,6.635418035232625e+24,5e+22,0.0,normal
425,0x1f973b233f5ebb1e5d7cfe51b9ae4a32415a3a08,55339,22553,125765,6.679636421303155e+23,7.99999e+21,0.0,normal
426,0x230a1ac45690b9ae1176389434610b9526d2f21b,1,20,257861,0.0,0.0,0.0,normal
427,0x44fd3ab8381cc3d14afa7c4af7fd13cdc65026e1,3987,13,213299,2.662255985702724e+22,6e+19,0.0,normal
428,0xa7fb5ca286fc3fd67525629048a4de3ba24cba2e,12930,43,284925,3.893345825291959e+22,1.703e+21,0.0,normal
429,0x22fff189c37302c02635322911c3b64f80ce7203,12508,22,130984,2.0049822194130664e+22,7e+20,0.0,normal
430,0x264bd8291fae1d75db2c5f573b07faa6715997b5,457866,3002,1270424,3.062943595648043e+23,1.24241701409e+21,0.0,normal
