Date,recipient,in_degree
2021-11,tz1hkzS6pnfnHv9KzX1nbtqXVqUkzcem8FJs,1347
2021-11,KT1D9PA7tvuCe9XnDskd2F67XwdrT4ueqjGe,1027
2021-11,KT1Ezht4PDKZri7aVppVGT4Jkw39sesaFnww,1779
2021-11,KT1AEVuykWeuuFX7QkEAMNtffzwhe1Z98hJS,4164
2021-11,tz1SiPXX4MYGNJNDsRc7n8hkvUqFzg8xqF9m,6741
2021-11,KT18fp5rcTW7mbWDmzFwjLDUhs5MeJmagDSZ,1253
2021-11,tz1hjem5Rpf4KAVbwMLJet75TDb8HjAKnTYk,753
2021-11,tz1bDXD6nNSrebqmAnnKKwnX1QdePSMCj4MX,853
2021-11,tz1MXjdb684ByEP5qUn5J7EMub7Sr8eBziDe,671
2021-11,KT1Evxe1udtPDGWrkiRsEN3vMDdB6gNpkMPM,501
2021-11,KT1XjcRq5MLAzMKQ3UHsrue2SeU2NbxUrzmU,4945
2021-11,KT1XRPEPXbZK25r3Htzp2o1x7xdMMmfocKNW,550
2021-11,tz1e4N6UZzrjoxKbsJoLnxuBy6DfZu4voiTV,1301
2021-11,KT1Wm4Cegd7wW6MYxEhg6AH5iFX48y65nWvv,523
2021-11,KT1F1mn2jbqQCJcsNgYKVAQjvenecNMY2oPK,1473
2021-11,KT1BHCumksALJQJ8q8to2EPigPW6qpyTr7Ng,613
2021-11,KT1QxLqukyfohPV5kPkw97Rs6cw1DDDvYgbB,1243
2021-11,KT1HZVd9Cjc2CMe3sQvXgbxhpJkdena21pih,3466
2021-11,KT1CXv1uVwnfV5XmEhHpSat7CZsk9rvTqN45,753
2021-11,KT1JTaXMDKxQJ4bDvHGHGz9aoEAvQubC3e29,608
2021-11,KT1X3zxdTzPB9DgVzA3ad6dgZe9JEamoaeRy,847
2021-11,KT1Hkg5qeNhfwpKW4fXvq7HGZB9z2EnmCCA9,11925
2021-11,tz1SGrdsM2EDo7juLo1U3vg2FoMekpkpDJLX,2835
2021-11,tz1WyndeaAx36WExobV9hBknyoCn89D3HVWT,1825
2021-11,KT1SjXiUX63QvdNMcM2m492f7kuf8JxXRLp4,681
2021-11,tz1NcoDFXMAfB26mpBhVrdSHmppyTeccT6Fi,793
2021-11,KT1X1LgNkQShpF9nRLYw3Dgdy4qp38MX617z,1604
2021-11,KT1Xo5B7PNBAeynZPmca4bRh6LQow4og1Zb9,1887
2021-11,KT1WGDVRnff4rmGzJUbdCRAJBmYt12BrPzdD,3151
2021-11,KT1BJ5udeRJy4JsZ7uwYYeZb6GtCGj2aVzpb,1466
2021-11,KT1VK8vevaKZNh68fonidY4792yLyrf5Ct3u,846
2021-11,KT1PxkrCckgh5fA5v2cZEE2bX5q2RV1rv8dj,1184
2021-11,KT1EpGgjQs73QfFJs9z7m1Mxm5MTnpC2tqse,2030
2021-11,KT1TnTr6b2YxSx2xUQ8Vz3MoWy771ta66yGx,5294
2021-11,KT1A5P4ejnLix13jtadsfV9GCnXLMNnab8UT,742
2021-11,tz1YpWsMwc4gSyjtxEF3JbmN6YrGiDidaSmg,619
2021-11,KT1H1MqmUM4aK9i1833EBmYCCEfkbt6ZdSBc,717
2021-11,KT1KEa8z6vWXDJrVqtMrAeDVzsvxat3kHaCE,1617
2021-11,tz1bAjg8KhBjzRMuPbdLfC4EvETmdsuruynm,1297
2021-11,KT1Gdix8LoDoQng7YqdPNhdP5V7JRX8FqWvM,694
2021-11,KT1K9gCRgaLRFKTErYt1wVxA3Frb9FjasjTV,743
2021-11,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,20272
2021-11,KT1UJ1hVTdiUen7H3zk1CXGC7PbANb57VkS4,650
2021-11,tz1LnHsA2wpn7guf8b7xzX2i5zNKRQoRQVgJ,885
2021-11,tz1Z7eWGw18LqUgRqmDqNZFQx7f8GEHXRfT8,673
2021-12,KT1LpHZdZmYxwKXqCMW1CSL3ttBP5gpevVjv,1082
2021-12,KT1KEa8z6vWXDJrVqtMrAeDVzsvxat3kHaCE,4648
2021-12,KT1Hkg5qeNhfwpKW4fXvq7HGZB9z2EnmCCA9,8674
2021-12,KT1TnTr6b2YxSx2xUQ8Vz3MoWy771ta66yGx,15609
2021-12,KT1HZVd9Cjc2CMe3sQvXgbxhpJkdena21pih,956
2021-12,KT1LzyPS8rN375tC31WPAVHaQ4HyBvTSLwBu,681
2021-12,tz1LnHsA2wpn7guf8b7xzX2i5zNKRQoRQVgJ,1293
2021-12,KT1PSUKkif8KZzSeWdPewWMkx61QBR8VuXsm,509
2021-12,KT1FN2uavvys9LsEFh2rBBck6iKLXifyfJmc,527
2021-12,KT1J1yVJEDkaYzJ7WuEomryEGWBNMGcUw1WA,1324
2021-12,KT1T4LkugXZ1byhaSXJjeAM9hNjtsHwo31gY,597
2021-12,KT1K9gCRgaLRFKTErYt1wVxA3Frb9FjasjTV,1405
2021-12,KT1F1mn2jbqQCJcsNgYKVAQjvenecNMY2oPK,1010
2021-12,KT1Aq4wWmVanpQhq4TTfjZXB5AjFpx15iQMM,3720
2021-12,tz1egoxWxfhwm94YrK5nB5BdyBjnEVm2kSzx,1221
2021-12,KT1SjXiUX63QvdNMcM2m492f7kuf8JxXRLp4,621
2021-12,tz1SGrdsM2EDo7juLo1U3vg2FoMekpkpDJLX,1134
2021-12,KT1Evxe1udtPDGWrkiRsEN3vMDdB6gNpkMPM,1990
2021-12,KT1FzqWEze8d71LDK8yBrK9GhqkHhsDoHB8a,505
2021-12,KT1HbQepzV1nVGg8QVznG7z4RcHseD5kwqBn,22295
2021-12,KT1Xo5B7PNBAeynZPmca4bRh6LQow4og1Zb9,5263
2021-12,KT191reDVKrLxU9rjTSxg53wRqj6zh8pnHgr,15905
2021-12,KT1KnuE87q1EKjPozJ5sRAjQA24FPsP57CE3,741
2021-12,tz1MXjdb684ByEP5qUn5J7EMub7Sr8eBziDe,749
2021-12,KT1X1LgNkQShpF9nRLYw3Dgdy4qp38MX617z,998
2021-12,KT1PNcZQkJXMQ2Mg92HG1kyrcu3auFX5pfd8,2468
2021-12,KT1My1wDZHDGweCrJnQJi3wcFaS67iksirvj,5200
2021-12,KT193D4vozYnhGJQVtw7CoxxqphqUEEwK6Vb,1323
2021-12,tz1WyndeaAx36WExobV9hBknyoCn89D3HVWT,1422
2021-12,KT1FvqJwEDWb1Gwc55Jd1jjTHRVWbYKUUpyq,17864
2021-12,KT1D9PA7tvuCe9XnDskd2F67XwdrT4ueqjGe,1252
2021-12,KT1PxkrCckgh5fA5v2cZEE2bX5q2RV1rv8dj,869
2021-12,KT1Gdix8LoDoQng7YqdPNhdP5V7JRX8FqWvM,522
2021-12,tz1bDXD6nNSrebqmAnnKKwnX1QdePSMCj4MX,1168
2021-12,KT18pVpRXKPY2c4U2yFEGSH3ZnhB2kL8kwXS,3131
2021-12,KT1Dn3sambs7KZGW88hH2obZeSzfmCmGvpFo,578
2021-12,KT1ErKVqEhG9jxXgUG2KGLW3bNM7zXHX8SDF,519
2021-12,KT1BJ5udeRJy4JsZ7uwYYeZb6GtCGj2aVzpb,1094
2021-12,KT1TwzD6zV3WeJ39ukuqxcfK2fJCnhvrdN1X,1436
2021-12,tz1gNjyzyT8L6WgNS4AdNMppsSFw76J4aDvT,711
2021-12,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,18069
2021-12,KT1Ezht4PDKZri7aVppVGT4Jkw39sesaFnww,3150
2021-12,KT1X3zxdTzPB9DgVzA3ad6dgZe9JEamoaeRy,987
2021-12,tz1bAjg8KhBjzRMuPbdLfC4EvETmdsuruynm,1119
2021-12,tz1hjem5Rpf4KAVbwMLJet75TDb8HjAKnTYk,1353
2021-12,KT1QHLk1EMUA8BPH3FvRUeUmbTspmAhb7kpd,1520
2021-12,KT1LN4LPSqTMS7Sd2CJw4bbDGRkMv2t68Fy9,998
2021-12,tz1YUigABASqRUWAG97qHfHwYkYEGDk9q2Qv,1875
2021-12,tz1SiPXX4MYGNJNDsRc7n8hkvUqFzg8xqF9m,2892
2021-12,tz1NcoDFXMAfB26mpBhVrdSHmppyTeccT6Fi,558
2021-12,KT1M81KrJr6TxYLkZkVqcpSTNKGoya8XytWT,5285
2021-12,tz1LsAcLRzepbFiqSJdXKimJFu1zwJfxvg37,762
2021-12,tz1Vs2z88hHRnFLss81M7dXHnbwhZNMDrSgD,1333
2021-12,tz1Z7eWGw18LqUgRqmDqNZFQx7f8GEHXRfT8,697
2021-12,KT1WxgZ1ZSfMgmsSDDcUn8Xn577HwnQ7e1Lb,993
2021-12,KT1AEVuykWeuuFX7QkEAMNtffzwhe1Z98hJS,7578
2021-12,KT1EpGgjQs73QfFJs9z7m1Mxm5MTnpC2tqse,1708
2021-12,KT198mqFKkiWerXLmMCw69YB1i6yzYtmGVrC,2897
2021-12,KT1FReMp4U1KipyH53xXUnnjtdRQZaLnQpUj,591
2021-12,KT1GBZmSxmnKJXGMdMLbugPfLyUPmuLSMwKS,2360
2021-12,KT1FFE2LC5JpVakVjHm5mM36QVp2p3ZzH4hH,627
2021-12,KT1LztSL29UUMB8r3czZQSL5swfvzA6Q44gg,601
2021-12,KT1J9VpjiH5cmcsskNb8gEXpBtjD4zrAx4Vo,1369
2021-12,KT1WGDVRnff4rmGzJUbdCRAJBmYt12BrPzdD,1874
2021-12,KT1P8n2qzJjwMPbHJfi4o8xu6Pe3gaU3u2A3,16188
2021-12,KT18fp5rcTW7mbWDmzFwjLDUhs5MeJmagDSZ,1002
2021-12,KT1GRSvLoikDsXujKgZPsGLX8k8VvR2Tq95b,1690
2021-12,tz1hkzS6pnfnHv9KzX1nbtqXVqUkzcem8FJs,1235
2021-12,tz1e4N6UZzrjoxKbsJoLnxuBy6DfZu4voiTV,927
2021-12,KT1EVYBj3f1rZHNeUtq4ZvVxPTs77wuHwARU,541
2021-12,KT1TR4qabnDU6aAUym6nauSGaRwJpoKU3efP,1026
2021-12,KT1XjcRq5MLAzMKQ3UHsrue2SeU2NbxUrzmU,4486
2021-12,tz1bDhCGNZLQw1QXgf6MCzo6EtAVSGkqEB11,516
2021-12,tz1VeaJWkdr2m5YaKFgeAafenhHhDcMxWfHC,522
2021-12,KT1K4EwTpbvYN9agJdjpyJm4ZZdhpUNKB3F6,1410
2021-12,KT1H1MqmUM4aK9i1833EBmYCCEfkbt6ZdSBc,1774
2021-12,KT1NC4pPLbhcw5JRq89NnHgwXg9uGztSZm1k,2627
2021-2,tz1bAjg8KhBjzRMuPbdLfC4EvETmdsuruynm,4889
2021-2,tz1e4N6UZzrjoxKbsJoLnxuBy6DfZu4voiTV,695
2021-2,tz1Vs2z88hHRnFLss81M7dXHnbwhZNMDrSgD,1058
2021-2,tz1NcoDFXMAfB26mpBhVrdSHmppyTeccT6Fi,702
2021-2,tz1LnHsA2wpn7guf8b7xzX2i5zNKRQoRQVgJ,1326
2021-2,tz1bDhCGNZLQw1QXgf6MCzo6EtAVSGkqEB11,635
2021-2,tz1hkzS6pnfnHv9KzX1nbtqXVqUkzcem8FJs,1684
2021-2,tz1SGrdsM2EDo7juLo1U3vg2FoMekpkpDJLX,962
2021-2,tz1bDXD6nNSrebqmAnnKKwnX1QdePSMCj4MX,2013
2021-2,tz1WyndeaAx36WExobV9hBknyoCn89D3HVWT,1147
2021-2,tz1dD2rBsYYLnsZtijtGqT4tynCEVaEJ6DeL,559
2021-2,tz1SiPXX4MYGNJNDsRc7n8hkvUqFzg8xqF9m,12974
2021-2,tz1beukUpZiLQPfvo8ffnUs1CAhktUApzsFc,667
2021-2,tz1cYfMsbsGhxPqDovmaQHDByTeqiRTygEpc,547
2021-2,tz1YpWsMwc4gSyjtxEF3JbmN6YrGiDidaSmg,1010
2021-2,tz1MXjdb684ByEP5qUn5J7EMub7Sr8eBziDe,778
2021-2,tz1gNjyzyT8L6WgNS4AdNMppsSFw76J4aDvT,1068
2021-2,tz1ch7nvDDAchbAPfTio3yBsdvN1SZJZj1wY,1577
2021-3,tz1bDXD6nNSrebqmAnnKKwnX1QdePSMCj4MX,1894
2021-3,KT1Hkg5qeNhfwpKW4fXvq7HGZB9z2EnmCCA9,3846
2021-3,tz1ch7nvDDAchbAPfTio3yBsdvN1SZJZj1wY,1016
2021-3,tz1MXjdb684ByEP5qUn5J7EMub7Sr8eBziDe,534
2021-3,KT1K9gCRgaLRFKTErYt1wVxA3Frb9FjasjTV,621
2021-3,tz1SGrdsM2EDo7juLo1U3vg2FoMekpkpDJLX,1082
2021-3,tz1bAjg8KhBjzRMuPbdLfC4EvETmdsuruynm,3113
2021-3,tz1e4N6UZzrjoxKbsJoLnxuBy6DfZu4voiTV,827
2021-3,KT1L9H8STEZjS4iPVmht2qG8xyUqXjt4EfEF,927
2021-3,tz1LnHsA2wpn7guf8b7xzX2i5zNKRQoRQVgJ,543
2021-3,tz1dD2rBsYYLnsZtijtGqT4tynCEVaEJ6DeL,588
2021-3,tz1gNjyzyT8L6WgNS4AdNMppsSFw76J4aDvT,868
2021-3,tz1NcoDFXMAfB26mpBhVrdSHmppyTeccT6Fi,512
2021-3,tz1SiPXX4MYGNJNDsRc7n8hkvUqFzg8xqF9m,10253
2021-3,tz1Vs2z88hHRnFLss81M7dXHnbwhZNMDrSgD,905
2021-3,tz1cYfMsbsGhxPqDovmaQHDByTeqiRTygEpc,555
2021-3,tz1hkzS6pnfnHv9KzX1nbtqXVqUkzcem8FJs,1950
2021-3,tz1YUigABASqRUWAG97qHfHwYkYEGDk9q2Qv,900
2021-3,KT1AbYeDbjjcAnV1QK7EZUUdqku77CdkTuv6,502
2021-3,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,863
2021-3,tz1WyndeaAx36WExobV9hBknyoCn89D3HVWT,1290
2021-4,KT1KKCGmRCy27137wN9WQUYyD14xUbZXyJBA,552
2021-4,tz1bAjg8KhBjzRMuPbdLfC4EvETmdsuruynm,2881
2021-4,tz1Vs2z88hHRnFLss81M7dXHnbwhZNMDrSgD,1164
2021-4,KT1X8DhjBCqCPQ8Ssht8awJQxcmseC2W3bYW,2271
2021-4,KT1Hkg5qeNhfwpKW4fXvq7HGZB9z2EnmCCA9,8922
2021-4,KT1BoLLvuY4FKKVfFXUjf1FaYVw4CmMaLb3f,626
2021-4,tz1MxNfkpLXp8o1diqMKoXS3GcvCyMtbWoxT,574
2021-4,tz1SiPXX4MYGNJNDsRc7n8hkvUqFzg8xqF9m,13711
2021-4,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,2928
2021-4,tz1gNjyzyT8L6WgNS4AdNMppsSFw76J4aDvT,1010
2021-4,KT1UBKwp8V8byKMxXTLd1QS5YJcb9yyHXHfQ,1989
2021-4,KT1CaSP4dn8wasbMsfdtGiCPgYFW7bvnPRRT,556
2021-4,tz1bDXD6nNSrebqmAnnKKwnX1QdePSMCj4MX,1771
2021-4,tz1MXjdb684ByEP5qUn5J7EMub7Sr8eBziDe,542
2021-4,tz1LnHsA2wpn7guf8b7xzX2i5zNKRQoRQVgJ,1019
2021-4,tz1Z7eWGw18LqUgRqmDqNZFQx7f8GEHXRfT8,500
2021-4,KT1CiSKXR68qYSxnbzjwvfeMCRburaSDonT2,515
2021-4,KT19ovJhcsUn4YU8Q5L3BGovKSixfbWcecEA,921
2021-4,tz1WyndeaAx36WExobV9hBknyoCn89D3HVWT,1210
2021-4,tz1NcoDFXMAfB26mpBhVrdSHmppyTeccT6Fi,824
2021-4,KT1QxLqukyfohPV5kPkw97Rs6cw1DDDvYgbB,1170
2021-4,KT1EpGgjQs73QfFJs9z7m1Mxm5MTnpC2tqse,599
2021-4,tz1bDhCGNZLQw1QXgf6MCzo6EtAVSGkqEB11,733
2021-4,tz1cYfMsbsGhxPqDovmaQHDByTeqiRTygEpc,639
2021-4,KT1Qm3urGqkRsWsovGzNb2R81c3dSfxpteHG,877
2021-4,KT1AFA2mwNUMNd4SsujE1YYp29vd8BZejyKW,1283
2021-4,tz1MRssJTFokjJ4WHAY63wFTufQ8qpxZJtvU,812
2021-4,KT1K9gCRgaLRFKTErYt1wVxA3Frb9FjasjTV,793
2021-4,tz1SGrdsM2EDo7juLo1U3vg2FoMekpkpDJLX,1417
2021-4,tz1hkzS6pnfnHv9KzX1nbtqXVqUkzcem8FJs,1981
2021-4,tz1aJ34EpQnBV3gwPwFbSs2TB6WbdbFTzto8,652
2021-4,tz1ch7nvDDAchbAPfTio3yBsdvN1SZJZj1wY,1093
2021-4,tz1YUigABASqRUWAG97qHfHwYkYEGDk9q2Qv,3150
2021-4,KT1RVHNX5JvcgDvYHvkftQzEU4Fp6sUxrApG,707
2021-4,tz1e4N6UZzrjoxKbsJoLnxuBy6DfZu4voiTV,1033
2021-5,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,4943
2021-5,tz1SGrdsM2EDo7juLo1U3vg2FoMekpkpDJLX,1516
2021-5,tz1NcoDFXMAfB26mpBhVrdSHmppyTeccT6Fi,639
2021-5,tz1hkzS6pnfnHv9KzX1nbtqXVqUkzcem8FJs,1702
2021-5,KT191reDVKrLxU9rjTSxg53wRqj6zh8pnHgr,1572
2021-5,KT1Hkg5qeNhfwpKW4fXvq7HGZB9z2EnmCCA9,12439
2021-5,KT1Q93ftAUzvfMGPwC78nX8eouL1VzmHPd4d,560
2021-5,tz1SiPXX4MYGNJNDsRc7n8hkvUqFzg8xqF9m,9752
2021-5,tz1Z7eWGw18LqUgRqmDqNZFQx7f8GEHXRfT8,871
2021-5,tz1bkMZKrPYUWvVmP4yw4EHv6PTAA76b6pcJ,1017
2021-5,KT1AFA2mwNUMNd4SsujE1YYp29vd8BZejyKW,1796
2021-5,tz1aJ34EpQnBV3gwPwFbSs2TB6WbdbFTzto8,551
2021-5,KT1TnTr6b2YxSx2xUQ8Vz3MoWy771ta66yGx,1923
2021-5,tz1bDXD6nNSrebqmAnnKKwnX1QdePSMCj4MX,2188
2021-5,tz1ch7nvDDAchbAPfTio3yBsdvN1SZJZj1wY,968
2021-5,tz1bAjg8KhBjzRMuPbdLfC4EvETmdsuruynm,2417
2021-5,KT1BgezWwHBxA9NrczwK9x3zfgFnUkc7JJ4b,506
2021-5,KT1BHCumksALJQJ8q8to2EPigPW6qpyTr7Ng,681
2021-5,KT1QxLqukyfohPV5kPkw97Rs6cw1DDDvYgbB,2396
2021-5,tz1bDhCGNZLQw1QXgf6MCzo6EtAVSGkqEB11,542
2021-5,tz1gNjyzyT8L6WgNS4AdNMppsSFw76J4aDvT,1307
2021-5,KT1P8n2qzJjwMPbHJfi4o8xu6Pe3gaU3u2A3,1670
2021-5,KT1MeFfi4TzSCc8CF9j3qq5mecTPdc6YVUPp,619
2021-5,KT1G1cCRNBgQ48mVDjopHjEmTN5Sbtar8nn9,670
2021-5,KT1FG63hhFtMEEEtmBSX2vuFmP87t9E7Ab4t,633
2021-5,KT1EpGgjQs73QfFJs9z7m1Mxm5MTnpC2tqse,848
2021-5,KT1NXdxJkCiPkhwPvaT9CytFowuUoNcwGM1p,558
2021-5,tz1LnHsA2wpn7guf8b7xzX2i5zNKRQoRQVgJ,1190
2021-5,tz1YUigABASqRUWAG97qHfHwYkYEGDk9q2Qv,4477
2021-5,KT1L9H8STEZjS4iPVmht2qG8xyUqXjt4EfEF,1411
2021-5,KT1VHd7ysjnvxEzwtjBAmYAmasvVCfPpSkiG,572
2021-5,KT1RVHNX5JvcgDvYHvkftQzEU4Fp6sUxrApG,529
2021-5,tz1egoxWxfhwm94YrK5nB5BdyBjnEVm2kSzx,700
2021-5,KT1RRgK6eXvCWCiEGWhRZCSVGzhDzwXEEjS4,920
2021-5,KT1PrRTVNgxkRgyqqNQvwTiVhd55dqyxXJ6n,573
2021-5,KT1K9Vbtko7SP7oRoTof38T3BjpPijiMGS4F,522
2021-5,KT1AbYeDbjjcAnV1QK7EZUUdqku77CdkTuv6,574
2021-5,KT1LRboPna9yQY9BrjtQYDS1DVxhKESK4VVd,535
2021-5,KT19ovJhcsUn4YU8Q5L3BGovKSixfbWcecEA,808
2021-5,tz1WyndeaAx36WExobV9hBknyoCn89D3HVWT,1309
2021-5,tz1MXjdb684ByEP5qUn5J7EMub7Sr8eBziDe,696
2021-5,tz1e4N6UZzrjoxKbsJoLnxuBy6DfZu4voiTV,1572
2021-5,KT1T1PeeRDbsKDYM2nX8JjJ1kkAhHh5FnjgC,500
2021-5,KT1K9gCRgaLRFKTErYt1wVxA3Frb9FjasjTV,1106
2021-5,KT1CaSP4dn8wasbMsfdtGiCPgYFW7bvnPRRT,549
2021-5,KT1K4EwTpbvYN9agJdjpyJm4ZZdhpUNKB3F6,1125
2021-5,KT1TtaMcoSx5cZrvaVBWsFoeZ1L15cxo5AEy,516
2021-6,KT1Wa8yqRBpFCusJWgcQyjhRz7hUQAmFxW7j,760
2021-6,KT1LRboPna9yQY9BrjtQYDS1DVxhKESK4VVd,1130
2021-6,KT1QqjR4Fj9YegB37PQEqXUPHmFbhz6VJtwE,1053
2021-6,KT1JQAZqShNMakSNXc2cgTzdAWZFemGcU6n1,952
2021-6,tz1e4N6UZzrjoxKbsJoLnxuBy6DfZu4voiTV,632
2021-6,KT1AFA2mwNUMNd4SsujE1YYp29vd8BZejyKW,1771
2021-6,tz1YUigABASqRUWAG97qHfHwYkYEGDk9q2Qv,2759
2021-6,tz1gNjyzyT8L6WgNS4AdNMppsSFw76J4aDvT,561
2021-6,tz1bAjg8KhBjzRMuPbdLfC4EvETmdsuruynm,1575
2021-6,tz1Vs2z88hHRnFLss81M7dXHnbwhZNMDrSgD,665
2021-6,tz1SGrdsM2EDo7juLo1U3vg2FoMekpkpDJLX,588
2021-6,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,5471
2021-6,tz1hkzS6pnfnHv9KzX1nbtqXVqUkzcem8FJs,1252
2021-6,KT1L9H8STEZjS4iPVmht2qG8xyUqXjt4EfEF,684
2021-6,KT1GRSvLoikDsXujKgZPsGLX8k8VvR2Tq95b,2284
2021-6,tz1SiPXX4MYGNJNDsRc7n8hkvUqFzg8xqF9m,5650
2021-6,KT1KnuE87q1EKjPozJ5sRAjQA24FPsP57CE3,914
2021-6,KT1Gdix8LoDoQng7YqdPNhdP5V7JRX8FqWvM,861
2021-6,KT1LN4LPSqTMS7Sd2CJw4bbDGRkMv2t68Fy9,542
2021-6,KT1K9gCRgaLRFKTErYt1wVxA3Frb9FjasjTV,596
2021-6,KT1Q93ftAUzvfMGPwC78nX8eouL1VzmHPd4d,576
2021-6,KT1RRgK6eXvCWCiEGWhRZCSVGzhDzwXEEjS4,1240
2021-6,KT1FG63hhFtMEEEtmBSX2vuFmP87t9E7Ab4t,1090
2021-6,KT1BHCumksALJQJ8q8to2EPigPW6qpyTr7Ng,1070
2021-6,KT19hzFPbMW9cYgUhLNghytkWEymMKsPrdfX,1085
2021-6,KT1X1LgNkQShpF9nRLYw3Dgdy4qp38MX617z,2200
2021-6,KT1J3wTYb4xk5BsSBkg6ML55bX1xq7desS34,1290
2021-6,KT18fp5rcTW7mbWDmzFwjLDUhs5MeJmagDSZ,973
2021-6,KT1TnTr6b2YxSx2xUQ8Vz3MoWy771ta66yGx,735
2021-6,KT1Hkg5qeNhfwpKW4fXvq7HGZB9z2EnmCCA9,12398
2021-6,KT1A5P4ejnLix13jtadsfV9GCnXLMNnab8UT,1051
2021-6,KT191reDVKrLxU9rjTSxg53wRqj6zh8pnHgr,825
2021-6,KT1K4EwTpbvYN9agJdjpyJm4ZZdhpUNKB3F6,900
2021-6,KT1EpGgjQs73QfFJs9z7m1Mxm5MTnpC2tqse,738
2021-6,KT1XPFjZqCULSnqfKaaYy8hJjeY63UNSGwXg,566
2021-6,tz1bDXD6nNSrebqmAnnKKwnX1QdePSMCj4MX,1241
2021-6,KT1QxLqukyfohPV5kPkw97Rs6cw1DDDvYgbB,1844
2021-6,KT1Dno3sQZwR5wUCWxzaohwuJwG3gX1VWj1Z,725
2021-6,tz1egoxWxfhwm94YrK5nB5BdyBjnEVm2kSzx,847
2021-6,tz1LnHsA2wpn7guf8b7xzX2i5zNKRQoRQVgJ,845
2021-6,KT1WxgZ1ZSfMgmsSDDcUn8Xn577HwnQ7e1Lb,531
2021-6,KT1My1wDZHDGweCrJnQJi3wcFaS67iksirvj,2678
2021-6,KT1TwzD6zV3WeJ39ukuqxcfK2fJCnhvrdN1X,628
2021-6,KT1P8n2qzJjwMPbHJfi4o8xu6Pe3gaU3u2A3,852
2021-7,KT1QqjR4Fj9YegB37PQEqXUPHmFbhz6VJtwE,1424
2021-7,KT1EpGgjQs73QfFJs9z7m1Mxm5MTnpC2tqse,1328
2021-7,tz1egoxWxfhwm94YrK5nB5BdyBjnEVm2kSzx,733
2021-7,tz1SiPXX4MYGNJNDsRc7n8hkvUqFzg8xqF9m,3242
2021-7,KT1PiXcVdqgsaYnkQ7KAec9skLRMtmDcsnMy,654
2021-7,tz1Vs2z88hHRnFLss81M7dXHnbwhZNMDrSgD,690
2021-7,KT1RRgK6eXvCWCiEGWhRZCSVGzhDzwXEEjS4,983
2021-7,KT1J3wTYb4xk5BsSBkg6ML55bX1xq7desS34,1668
2021-7,KT1GRSvLoikDsXujKgZPsGLX8k8VvR2Tq95b,2254
2021-7,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,8385
2021-7,KT1Gdix8LoDoQng7YqdPNhdP5V7JRX8FqWvM,1030
2021-7,tz1SGrdsM2EDo7juLo1U3vg2FoMekpkpDJLX,590
2021-7,KT191reDVKrLxU9rjTSxg53wRqj6zh8pnHgr,520
2021-7,KT1BHCumksALJQJ8q8to2EPigPW6qpyTr7Ng,646
2021-7,KT1XPFjZqCULSnqfKaaYy8hJjeY63UNSGwXg,1129
2021-7,KT1K9gCRgaLRFKTErYt1wVxA3Frb9FjasjTV,695
2021-7,KT1A5P4ejnLix13jtadsfV9GCnXLMNnab8UT,1677
2021-7,KT1FvqJwEDWb1Gwc55Jd1jjTHRVWbYKUUpyq,2007
2021-7,KT1BgezWwHBxA9NrczwK9x3zfgFnUkc7JJ4b,920
2021-7,tz1LnHsA2wpn7guf8b7xzX2i5zNKRQoRQVgJ,907
2021-7,tz1YUigABASqRUWAG97qHfHwYkYEGDk9q2Qv,1075
2021-7,KT1Dno3sQZwR5wUCWxzaohwuJwG3gX1VWj1Z,506
2021-7,KT1K4EwTpbvYN9agJdjpyJm4ZZdhpUNKB3F6,826
2021-7,KT1TwzD6zV3WeJ39ukuqxcfK2fJCnhvrdN1X,1780
2021-7,tz1bAjg8KhBjzRMuPbdLfC4EvETmdsuruynm,1136
2021-7,KT18fp5rcTW7mbWDmzFwjLDUhs5MeJmagDSZ,736
2021-7,KT1QxLqukyfohPV5kPkw97Rs6cw1DDDvYgbB,1061
2021-7,KT1KnuE87q1EKjPozJ5sRAjQA24FPsP57CE3,1646
2021-7,tz1hkzS6pnfnHv9KzX1nbtqXVqUkzcem8FJs,1192
2021-7,KT1X1LgNkQShpF9nRLYw3Dgdy4qp38MX617z,2051
2021-7,KT1FHiJmJUgZMPtv5F8M4ZEa6cb1D9Lf758T,688
2021-7,KT1AFA2mwNUMNd4SsujE1YYp29vd8BZejyKW,910
2021-7,KT1KY2x1XrWykYd2dbBNXfE6tVUU3eYNB4wo,509
2021-7,KT1FG63hhFtMEEEtmBSX2vuFmP87t9E7Ab4t,562
2021-7,KT1P8n2qzJjwMPbHJfi4o8xu6Pe3gaU3u2A3,548
2021-7,KT1JQAZqShNMakSNXc2cgTzdAWZFemGcU6n1,1290
2021-7,tz1bDXD6nNSrebqmAnnKKwnX1QdePSMCj4MX,1060
2021-7,KT1JXxK3bd39ayLiiBdKm2cdReYnVSG3bkzK,896
2021-7,KT1Ga15wxGR5oWK1vBG2GXbjYM6WqPgpfRSP,535
